Year of Birth,Sex,City,State,Zip,Residence County,License Class,Status,Privilege,Year of Expiration
1952,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2020
1952,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2020
1952,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2020
1952,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2020
1952,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2020
1952,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2020
1952,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2020
1952,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2020
1952,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2020
1952,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2020
1952,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2020
1952,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2020
1952,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2020
1945,M,WESTERLO,NY,12193,ALBANY,DM,VALID,FULL,2018
1994,M,SCHENECTADY,NY,12309,ALBANY,I,SUSPENDED,FULL,2021
1964,M,ALBANY,NY,12205,ALBANY,A,VALID,FULL,2018
1964,M,ALBANY,NY,12205,ALBANY,A,VALID,FULL,2018
1964,M,ALBANY,NY,12205,ALBANY,A,VALID,FULL,2018
1964,M,ALBANY,NY,12205,ALBANY,A,VALID,FULL,2018
1975,M,SLINGERLANDS,NY,12159,ALBANY,D,VALID,FULL,2020
1951,M,LATHAM,NY,12110,ALBANY,DM,VALID,FULL,2025
1951,M,LATHAM,NY,12110,ALBANY,DM,VALID,FULL,2025
1951,M,LATHAM,NY,12110,ALBANY,DM,VALID,FULL,2025
1951,M,LATHAM,NY,12110,ALBANY,DM,VALID,FULL,2025
1951,M,LATHAM,NY,12110,ALBANY,DM,VALID,FULL,2025
1944,M,LOUDONVILLE,NY,12211,ALBANY,AM,VALID,FULL,2018
1967,M,ALBANY,NY,12208,ALBANY,D,VALID,FULL,2017
1967,M,ALBANY,NY,12208,ALBANY,D,VALID,FULL,2017
1967,M,ALBANY,NY,12208,ALBANY,D,VALID,FULL,2017
1967,M,ALBANY,NY,12208,ALBANY,D,VALID,FULL,2017
1962,M,ALBANY,NY,12205,ALBANY,AM,VALID,FULL,2018
1993,F,ALBANY,NY,12204,ALBANY,I,NONE,NONE,2021
1985,F,WHITE PLAINS,NY,10601,ALBANY,D PERMIT,SUSPENDED,FULL,2020
1950,M,ALBANY,NY,12210,ALBANY,E,VALID,FULL,2020
1958,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2021
1958,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2021
1958,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2021
1958,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2021
1981,M,ALTAMONT,NY,12009,ALBANY,DM,VALID,FULL,2019
1995,M,WATERVLIET,NY,12189,ALBANY,E,VALID,FULL,2024
1954,F,LOUDONVILLE,NY,12211,ALBANY,D,SURRENDERED,FULL,2022
1985,F,WATERVLIET,NY,12189,ALBANY,D,SUSPENDED,FULL,2022
1985,F,WATERVLIET,NY,12189,ALBANY,D,SUSPENDED,FULL,2022
1985,F,WATERVLIET,NY,12189,ALBANY,D,SUSPENDED,FULL,2022
1956,F,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2023
1993,M,ALBANY,NY,12206,ALBANY,D,VALID,FULL,2024
1993,M,ALBANY,NY,12206,ALBANY,D,VALID,FULL,2024
1993,M,ALBANY,NY,12206,ALBANY,D,VALID,FULL,2024
1993,M,ALBANY,NY,12206,ALBANY,D,VALID,FULL,2024
1934,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2021
1993,M,BERNE,NY,12023,ALBANY,D,VALID,FULL,2020
1973,F,WESTERLO,NY,12193,ALBANY,D,VALID,FULL,2020
1949,M,GLENMONT,NY,12077,ALBANY,N,VALID,FULL,2019
1962,F,LATHAM,NY,12110,ALBANY,D,SURRENDERED,FULL,2019
1962,F,LATHAM,NY,12110,ALBANY,D,SURRENDERED,FULL,2019
1937,M,ALBANY,NY,12208,ALBANY,D,VALID,FULL,2017
1983,M,ALBANY,NY,12208,ALBANY,I,SURRENDERED,FULL,2021
1969,F,MENANDS,NY,12204,ALBANY,D PERMIT,VALID,FULL,2022
1936,M,GUILDERLAND,NY,12084,ALBANY,D,VALID,FULL,2025
1936,M,GUILDERLAND,NY,12084,ALBANY,D,VALID,FULL,2025
1936,M,GUILDERLAND,NY,12084,ALBANY,D,VALID,FULL,2025
1936,M,GUILDERLAND,NY,12084,ALBANY,D,VALID,FULL,2025
1983,F,COHOES,NY,12047,ALBANY,B,VALID,FULL,2018
1960,M,ALBANY,NY,12202,ALBANY,E,VALID,FULL,2020
1973,F,EAST BERNE,NY,12059,ALBANY,D,VALID,FULL,2019
1973,F,EAST BERNE,NY,12059,ALBANY,D,VALID,FULL,2019
1973,F,EAST BERNE,NY,12059,ALBANY,D,VALID,FULL,2019
1973,F,EAST BERNE,NY,12059,ALBANY,D,VALID,FULL,2019
1973,F,EAST BERNE,NY,12059,ALBANY,D,VALID,FULL,2019
1973,F,EAST BERNE,NY,12059,ALBANY,D,VALID,FULL,2019
1973,F,EAST BERNE,NY,12059,ALBANY,D,VALID,FULL,2019
1966,F,COLONIE,NY,12205,ALBANY,D,VALID,FULL,2023
1998,M,DELMAR,NY,12054,ALBANY,DM,VALID,FULL,2019
1995,F,WATERVLIET,NY,12189,ALBANY,D PERMIT,VALID,FULL,2018
1986,M,COHOES,NY,12047,ALBANY,N,VALID,FULL,2023
1954,M,ALBANY,NY,12206,ALBANY,I,NONE,NONE,2019
1948,M,ALBANY,NY,12208,ALBANY,D,VALID,FULL,2025
1948,M,ALBANY,NY,12208,ALBANY,D,VALID,FULL,2025
1948,M,ALBANY,NY,12208,ALBANY,D,VALID,FULL,2025
1948,M,ALBANY,NY,12208,ALBANY,D,VALID,FULL,2025
1983,F,WATERVLIET,NY,12189,ALBANY,E WITH B PERMIT,VALID,FULL,2021
1946,F,ALBANY,NY,12205,ALBANY,I,SURRENDERED,FULL,2026
1962,M,COLONIE,NY,12205,ALBANY,E,VALID,FULL,2017
1955,F,ALTAMONT,NY,12009,ALBANY,D,VALID,FULL,2025
1966,M,BERNE,NY,12023,ALBANY,D,VALID,FULL,2019
1966,M,BERNE,NY,12023,ALBANY,D,VALID,FULL,2019
1960,F,MEDUSA,NY,12120,ALBANY,D,VALID,FULL,2021
1942,M,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2017
1942,M,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2017
1942,M,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2017
1993,M,GLENMONT,NY,12077,ALBANY,I,REVOKED,FULL,2021
1982,M,COHOES,NY,12047,ALBANY,I,SUSPENDED,NONE,2020
1968,M,DELMAR,NY,12054,ALBANY,DM,VALID,FULL,2020
1968,M,DELMAR,NY,12054,ALBANY,DM,VALID,FULL,2020
1968,M,DELMAR,NY,12054,ALBANY,DM,VALID,FULL,2020
1927,F,SCHENECTADY,NY,12304,ALBANY,D,VALID,FULL,2018
1927,F,SCHENECTADY,NY,12304,ALBANY,D,VALID,FULL,2018
1959,M,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2021
1959,M,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2021
1988,M,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2021
1942,M,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2020
1942,M,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2020
1942,M,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2020
1942,M,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2020
1942,M,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2020
1942,M,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2020
1944,F,FEURA BUSH,NY,12067,ALBANY,D,VALID,FULL,2025
1962,M,ALBANY,NY,12205,ALBANY,DM,VALID,FULL,2017
1962,M,ALBANY,NY,12205,ALBANY,DM,VALID,FULL,2017
1950,M,MIDDLEBURGH,NY,12122,ALBANY,D,VALID,FULL,2025
1966,F,GREENVILLE,NY,12083,ALBANY,D,VALID,FULL,2020
1966,F,GREENVILLE,NY,12083,ALBANY,D,VALID,FULL,2020
1985,M,LATHAM,NY,12110,ALBANY,D,VALID,FULL,2019
1985,M,LATHAM,NY,12110,ALBANY,D,VALID,FULL,2019
1985,M,LATHAM,NY,12110,ALBANY,D,VALID,FULL,2019
1985,M,LATHAM,NY,12110,ALBANY,D,VALID,FULL,2019
1985,M,LATHAM,NY,12110,ALBANY,D,VALID,FULL,2019
1985,M,LATHAM,NY,12110,ALBANY,D,VALID,FULL,2019
1985,M,LATHAM,NY,12110,ALBANY,D,VALID,FULL,2019
1985,M,LATHAM,NY,12110,ALBANY,D,VALID,FULL,2019
1985,M,LATHAM,NY,12110,ALBANY,D,VALID,FULL,2019
1985,M,LATHAM,NY,12110,ALBANY,D,VALID,FULL,2019
1985,M,LATHAM,NY,12110,ALBANY,D,VALID,FULL,2019
1954,F,SCHENECTADY,NY,12303,ALBANY,DM,VALID,FULL,2020
1994,M,SELKIRK,NY,12158,ALBANY,DM,VALID,FULL,2018
1985,M,ALBANY,NY,12205,ALBANY,B,VALID,FULL,2022
1958,M,LATHAM,NY,12110,ALBANY,DM,VALID,FULL,2020
1958,M,LATHAM,NY,12110,ALBANY,DM,VALID,FULL,2020
1958,M,LATHAM,NY,12110,ALBANY,DM,VALID,FULL,2020
1958,M,LATHAM,NY,12110,ALBANY,DM,VALID,FULL,2020
1958,M,LATHAM,NY,12110,ALBANY,DM,VALID,FULL,2020
1958,M,LATHAM,NY,12110,ALBANY,DM,VALID,FULL,2020
1967,F,COHOES,NY,12047,ALBANY,D,SUSPENDED,CONDITIONAL,2017
1933,M,COHOES,NY,12047,ALBANY,D,VALID,FULL,2019
1933,M,COHOES,NY,12047,ALBANY,D,VALID,FULL,2019
1933,M,COHOES,NY,12047,ALBANY,D,VALID,FULL,2019
1933,M,COHOES,NY,12047,ALBANY,D,VALID,FULL,2019
1933,M,COHOES,NY,12047,ALBANY,D,VALID,FULL,2019
1933,M,COHOES,NY,12047,ALBANY,D,VALID,FULL,2019
1933,M,COHOES,NY,12047,ALBANY,D,VALID,FULL,2019
1933,M,COHOES,NY,12047,ALBANY,D,VALID,FULL,2019
1933,M,COHOES,NY,12047,ALBANY,D,VALID,FULL,2019
1933,M,COHOES,NY,12047,ALBANY,D,VALID,FULL,2019
1933,M,COHOES,NY,12047,ALBANY,D,VALID,FULL,2019
1933,M,COHOES,NY,12047,ALBANY,D,VALID,FULL,2019
1980,M,ALBANY,NY,12206,ALBANY,I,SUSPENDED,NONE,2018
1980,M,ALBANY,NY,12206,ALBANY,I,SUSPENDED,NONE,2018
1980,M,ALBANY,NY,12206,ALBANY,I,SUSPENDED,NONE,2018
1956,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2025
1956,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2025
1956,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2025
1956,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2025
1956,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2025
1956,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2025
1956,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2025
1956,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2025
1956,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2025
1956,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2025
1956,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2025
1956,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2025
1956,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2025
1924,M,SELKIRK,NY,12158,ALBANY,D,VALID,FULL,2019
1924,M,SELKIRK,NY,12158,ALBANY,D,VALID,FULL,2019
1924,M,SELKIRK,NY,12158,ALBANY,D,VALID,FULL,2019
1947,F,ALBANY,NY,12203,ALBANY,D,VALID,FULL,2021
1947,F,ALBANY,NY,12203,ALBANY,D,VALID,FULL,2021
1947,F,ALBANY,NY,12203,ALBANY,D,VALID,FULL,2021
1947,F,ALBANY,NY,12203,ALBANY,D,VALID,FULL,2021
1947,F,ALBANY,NY,12203,ALBANY,D,VALID,FULL,2021
1929,F,COHOES,NY,12047,ALBANY,I,SURRENDERED,FULL,2024
1963,M,ALBANY,NY,12209,ALBANY,D,VALID,FULL,2023
1963,M,ALBANY,NY,12209,ALBANY,D,VALID,FULL,2023
1963,M,ALBANY,NY,12209,ALBANY,D,VALID,FULL,2023
1937,M,ALBANY,NY,12206,ALBANY,D,VALID,FULL,2020
1937,M,ALBANY,NY,12206,ALBANY,D,VALID,FULL,2020
1937,M,ALBANY,NY,12206,ALBANY,D,VALID,FULL,2020
1937,M,ALBANY,NY,12206,ALBANY,D,VALID,FULL,2020
1937,M,ALBANY,NY,12206,ALBANY,D,VALID,FULL,2020
1937,M,ALBANY,NY,12206,ALBANY,D,VALID,FULL,2020
1954,M,ALBANY,NY,12202,ALBANY,D PERMIT,VALID,FULL,2019
1977,F,ALBANY,NY,12210,ALBANY,D PERMIT,VALID,FULL,2020
1977,F,ALBANY,NY,12210,ALBANY,D PERMIT,VALID,FULL,2020
1977,F,ALBANY,NY,12210,ALBANY,D PERMIT,VALID,FULL,2020
1977,F,ALBANY,NY,12210,ALBANY,D PERMIT,VALID,FULL,2020
1999,F,LATHAM,NY,12110,ALBANY,D,VALID,FULL,2021
1938,F,ALBANY,NY,12211,ALBANY,D,VALID,FULL,2020
1938,F,ALBANY,NY,12211,ALBANY,D,VALID,FULL,2020
1962,M,LATHAM,NY,12110,ALBANY,D,SURRENDERED,FULL,2019
1947,M,SCHENECTADY,NY,12303,ALBANY,B,VALID,FULL,2018
1983,F,MIDDLEBURGH,NY,12122,ALBANY,D,VALID,FULL,2020
1983,F,MIDDLEBURGH,NY,12122,ALBANY,D,VALID,FULL,2020
1983,F,MIDDLEBURGH,NY,12122,ALBANY,D,VALID,FULL,2020
1983,F,MIDDLEBURGH,NY,12122,ALBANY,D,VALID,FULL,2020
1983,F,MIDDLEBURGH,NY,12122,ALBANY,D,VALID,FULL,2020
1983,F,MIDDLEBURGH,NY,12122,ALBANY,D,VALID,FULL,2020
1983,F,MIDDLEBURGH,NY,12122,ALBANY,D,VALID,FULL,2020
1942,F,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2019
1942,F,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2019
1942,F,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2019
1942,F,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2019
1942,F,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2019
1958,M,COHOES,NY,12047,ALBANY,AM,VALID,FULL,2021
1993,M,ALBANY,NY,12203,ALBANY,D,SUSPENDED,FULL,2018
1993,M,ALBANY,NY,12203,ALBANY,D,SUSPENDED,FULL,2018
1993,M,ALBANY,NY,12203,ALBANY,D,SUSPENDED,FULL,2018
1959,M,VOORHEESVILLE,NY,12186,ALBANY,DM,VALID,FULL,2019
1959,M,VOORHEESVILLE,NY,12186,ALBANY,DM,VALID,FULL,2019
1936,M,ALBANY,NY,12209,ALBANY,DM,VALID,FULL,2019
1958,M,COHOES,NY,12047,ALBANY,D,SURRENDERED,FULL,2020
1992,M,ALBANY,NY,12206,ALBANY,I,SUSPENDED,NONE,2021
1984,M,ALBANY,NY,12202,ALBANY,I,NONE,NONE,2021
1965,M,ALBANY,NY,12208,ALBANY,I,SURRENDERED,FULL,2021
1997,F,ALBANY,NY,12204,ALBANY,I,SUSPENDED,NONE,2020
1966,M,COHOES,NY,12047,ALBANY,D,REVOKED,FULL,2023
1967,F,GREENVILLE,NY,12083,ALBANY,D,SURRENDERED,FULL,2020
1948,F,SCHENECTADY,NY,12303,ALBANY,I,NONE,NONE,2021
1946,M,LOUDONVILLE,NY,12211,ALBANY,DM,VALID,FULL,2018
1946,M,LOUDONVILLE,NY,12211,ALBANY,DM,VALID,FULL,2018
1946,M,LOUDONVILLE,NY,12211,ALBANY,DM,VALID,FULL,2018
1959,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2017
1959,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2017
1958,M,WATERVLIET,NY,12189,ALBANY,D,VALID,FULL,2025
1958,M,WATERVLIET,NY,12189,ALBANY,D,VALID,FULL,2025
1958,M,WATERVLIET,NY,12189,ALBANY,D,VALID,FULL,2025
1958,M,WATERVLIET,NY,12189,ALBANY,D,VALID,FULL,2025
1958,M,WATERVLIET,NY,12189,ALBANY,D,VALID,FULL,2025
1958,M,WATERVLIET,NY,12189,ALBANY,D,VALID,FULL,2025
1958,M,WATERVLIET,NY,12189,ALBANY,D,VALID,FULL,2025
1958,M,WATERVLIET,NY,12189,ALBANY,D,VALID,FULL,2025
1959,F,ALBANY,NY,12205,ALBANY,E,VALID,FULL,2020
1954,M,COHOES,NY,12047,ALBANY,DM,VALID,FULL,2025
1954,M,COHOES,NY,12047,ALBANY,DM,VALID,FULL,2025
1954,M,COHOES,NY,12047,ALBANY,DM,VALID,FULL,2025
1954,M,COHOES,NY,12047,ALBANY,DM,VALID,FULL,2025
1946,F,ALBANY,NY,12204,ALBANY,D,VALID,FULL,2019
1946,F,ALBANY,NY,12204,ALBANY,D,VALID,FULL,2019
1946,F,ALBANY,NY,12204,ALBANY,D,VALID,FULL,2019
1946,F,ALBANY,NY,12204,ALBANY,D,VALID,FULL,2019
1967,M,NEWTONVILLE,NY,12110,ALBANY,D,VALID,FULL,2025
1957,F,SCHENECTADY,NY,12309,ALBANY,B,VALID,FULL,2019
1982,M,ALBANY,NY,12203,ALBANY,DM,VALID,FULL,2021
1982,M,ALBANY,NY,12203,ALBANY,DM,VALID,FULL,2021
1932,M,SLINGERLANDS,NY,12159,ALBANY,D,VALID,FULL,2018
1932,M,SLINGERLANDS,NY,12159,ALBANY,D,VALID,FULL,2018
1938,M,ALBANY,NY,12209,ALBANY,B,VALID,FULL,2019
1933,M,BERNE,NY,12023,ALBANY,B,VALID,FULL,2019
1960,M,ALBANY,NY,12209,ALBANY,D,VALID,RESTRICTED,2022
1939,M,VOORHEESVILLE,NY,12186,ALBANY,D,VALID,FULL,2021
1939,M,VOORHEESVILLE,NY,12186,ALBANY,D,VALID,FULL,2021
1990,M,ALBANY,NY,12205,ALBANY,DM,VALID,FULL,2022
1986,F,ALBANY,NY,12206,ALBANY,D PERMIT,VALID,FULL,2017
1945,M,COHOES,NY,12047,ALBANY,DM,VALID,FULL,2017
1997,M,ALBANY,NY,12209,ALBANY,I,NONE,NONE,2018
1997,M,ALBANY,NY,12209,ALBANY,I,NONE,NONE,2018
1942,M,WATERVLIET,NY,12189,ALBANY,I,NONE,NONE,2025
1968,M,SCHENECTADY,NY,12303,ALBANY,D,VALID,FULL,2025
1968,M,SCHENECTADY,NY,12303,ALBANY,D,VALID,FULL,2025
1968,M,SCHENECTADY,NY,12303,ALBANY,D,VALID,FULL,2025
1968,M,SCHENECTADY,NY,12303,ALBANY,D,VALID,FULL,2025
1968,M,SCHENECTADY,NY,12303,ALBANY,D,VALID,FULL,2025
1968,M,SCHENECTADY,NY,12303,ALBANY,D,VALID,FULL,2025
1968,M,SCHENECTADY,NY,12303,ALBANY,D,VALID,FULL,2025
1971,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2018
1971,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2018
1971,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2018
1951,M,WATERVLIET,NY,12189,ALBANY,I,NONE,NONE,2025
1951,M,WATERVLIET,NY,12189,ALBANY,I,NONE,NONE,2025
1998,F,ALBANY,NY,12205,ALBANY,I,NONE,NONE,2021
1962,F,SLINGERLANDS,NY,12159,ALBANY,D,VALID,FULL,2023
1962,F,SLINGERLANDS,NY,12159,ALBANY,D,VALID,FULL,2023
1962,F,SLINGERLANDS,NY,12159,ALBANY,D,VALID,FULL,2023
1962,F,SLINGERLANDS,NY,12159,ALBANY,D,VALID,FULL,2023
1980,M,ALBANY,NY,12204,ALBANY,D,SURRENDERED,FULL,2019
1957,F,ALBANY,NY,12202,ALBANY,I,NONE,NONE,2019
1957,F,ALBANY,NY,12202,ALBANY,I,NONE,NONE,2019
1952,M,ALBANY,NY,12206,ALBANY,E,VALID,FULL,2022
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1959,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2019
1996,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2025
1996,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2025
1996,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2025
1996,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2025
1996,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2025
1996,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2025
1996,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2025
1996,M,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2025
1969,M,ALBANY,NY,12202,ALBANY,D,SUSPENDED,FULL,2018
1974,F,ALBANY,NY,12203,ALBANY,D,VALID,FULL,2023
1974,F,ALBANY,NY,12203,ALBANY,D,VALID,FULL,2023
1974,F,ALBANY,NY,12203,ALBANY,D,VALID,FULL,2023
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1995,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2024
1946,M,ALBANY,NY,12203,ALBANY,AM,VALID,FULL,2020
1969,M,ALBANY,NY,12207,ALBANY,D,VALID,FULL,2021
1960,M,ALBANY,NY,12206,ALBANY,D,VALID,RESTRICTED,2021
1946,M,ALBANY,NY,12208,ALBANY,D,SURRENDERED,FULL,2020
1974,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2024
1974,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2024
1974,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2024
1978,M,SLINGERLANDS,NY,12159,ALBANY,D,SUSPENDED,FULL,2020
1960,F,ALBANY,NY,12202,ALBANY,D,VALID,FULL,2024
1958,M,ALBANY,NY,12205,ALBANY,I,REVOKED,FULL,2021
1990,M,WATERVLIET,NY,12189,ALBANY,D,VALID,FULL,2025
1990,M,WATERVLIET,NY,12189,ALBANY,D,VALID,FULL,2025
1990,M,WATERVLIET,NY,12189,ALBANY,D,VALID,FULL,2025
1990,M,WATERVLIET,NY,12189,ALBANY,D,VALID,FULL,2025
1968,M,ALTAMONT,NY,12009,ALBANY,D,VALID,FULL,2017
1968,M,ALTAMONT,NY,12009,ALBANY,D,VALID,FULL,2017
1968,M,ALTAMONT,NY,12009,ALBANY,D,VALID,FULL,2017
1968,M,ALTAMONT,NY,12009,ALBANY,D,VALID,FULL,2017
1977,M,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2025
1977,M,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2025
1977,M,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2025
1977,M,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2025
1977,M,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2025
1914,F,ALBANY,NY,12205,ALBANY,D,REVOKED,FULL,2018
